no_curso	no_grau	no_turno	no_campus	sg_uf_campus	no_municipio_campus	no_ies	sg_ies	co_concorrencia	tp_mod_concorrencia	no_concorrencia	qt_vagas	qt_vagas_concorrencia	nu_nota_corte
FARMÁCIA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	25	25	683.30
FILOSOFIA	Bacharelado	Noturno	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	20	20	605.04
FILOSOFIA	Licenciatura	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	20	20	595.40
FÍSICA	Licenciatura	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	12	12	626.55
FÍSICA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	11	11	686.08
FISIOTERAPIA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	12	12	686.32
FONOAUDIOLOGIA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	15	15	663.38
GEOGRAFIA	Licenciatura	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	18	18	587.40
GEOGRAFIA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	15	15	612.93
GEOPROCESSAMENTO	Tecnológico	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	20	20	508.80
GESTÃO AMBIENTAL	Tecnológico	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	25	25	572.62
GESTÃO DE COOPERATIVAS	Tecnológico	Noturno	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	20	20	588.70
GESTÃO DE TURISMO	Tecnológico	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	25	25	587.38
HISTÓRIA	Licenciatura	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	17	17	649.97
HISTÓRIA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	7	7	654.28
JORNALISMO	Bacharelado	Integral	RS	Frederico Westphalen	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE FREDERICO WESTPHALEN	0	A	Ampla concorrência	27	27	683.31
JORNALISMO	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	16	16	712.76
LETRAS - INGLÊS	Licenciatura	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	17	17	665.75
LETRAS - LÍNGUA PORTUGUESA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	20	20	597.33
LETRAS - PORTUGUÊS	Licenciatura	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	17	17	654.42
MATEMÁTICA	Licenciatura	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	15	15	653.44
MATEMÁTICA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	10	10	651.45
MEDICINA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	30	30	785.64
MEDICINA VETERINÁRIA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	23	23	713.16
METEOROLOGIA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	10	10	621.91
NUTRIÇÃO	Bacharelado	Integral	RS	Palmeira das Missões	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE PALMEIRA DAS MISSÕES	0	A	Ampla concorrência	25	25	664.38
ODONTOLOGIA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	17	17	722.06
PEDAGOGIA	Licenciatura	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	44	44	586.02
PROCESSOS QUÍMICOS	Tecnológico	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	20	20	549.18
PSICOLOGIA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	17	17	714.62
QUÍMICA	Licenciatura	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	18	18	608.88
QUÍMICA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	10	10	650.56
QUÍMICA INDUSTRIAL	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	7	7	665.85
REDES DE COMPUTADORES	Tecnológico	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	20	20	613.98
RELAÇÕES INTERNACIONAIS	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	25	25	712.47
RELAÇÕES PÚBLICAS	Bacharelado	Matutino	RS	Frederico Westphalen	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE FREDERICO WESTPHALEN	0	A	Ampla concorrência	15	15	682.59
SISTEMAS DE INFORMAÇÃO	Bacharelado	Noturno	RS	Frederico Westphalen	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE FREDERICO WESTPHALEN	0	A	Ampla concorrência	20	20	640.30
SISTEMAS PARA INTERNET	Tecnológico	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	20	20	622.54
TEATRO	Licenciatura	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	10	10	645.67
TERAPIA OCUPACIONAL	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	17	17	669.96
ZOOTECNIA	Bacharelado	Integral	RS	Palmeira das Missões	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE PALMEIRA DAS MISSÕES	0	A	Ampla concorrência	28	28	588.82
ZOOTECNIA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	18	18	629.14
ABI - FILOSOFIA	Área Básica de Ingresso (ABI)	Noturno	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	18	18	700.51
ABI - FÍSICA	Área Básica de Ingresso (ABI)	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	25	25	746.53
ABI - MATEMÁTICA	Área Básica de Ingresso (ABI)	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	25	25	742.03
ADMINISTRAÇÃO	Bacharelado	Noturno	SP	Sorocaba	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS SOROCABA	0	A	Ampla concorrência	30	30	726.78
ADMINISTRAÇÃO	Bacharelado	Integral	SP	Buri	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS DE BURI - LAGOA DO SINO	0	A	Ampla concorrência	25	25	696.68
AGROECOLOGIA	Bacharelado	Integral	SP	Araras	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS DE ARARAS	0	A	Ampla concorrência	20	20	668.30
BIBLIOTECONOMIA E CIÊNCIA DA INFORMAÇÃO	Bacharelado	Noturno	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	24	24	662.54
BIOTECNOLOGIA	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	20	20	756.92
BIOTECNOLOGIA	Bacharelado	Integral	SP	Araras	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS DE ARARAS	0	A	Ampla concorrência	15	15	733.22
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	30	30	768.58
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	SP	Sorocaba	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS SOROCABA	0	A	Ampla concorrência	30	30	754.54
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	15	15	716.93
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	SP	Araras	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS DE ARARAS	0	A	Ampla concorrência	20	20	683.16
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	SP	Buri	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS DE BURI - LAGOA DO SINO	0	A	Ampla concorrência	20	20	691.57
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	15	15	734.55
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	SP	Sorocaba	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS SOROCABA	0	A	Ampla concorrência	20	20	688.05
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	SP	Sorocaba	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS SOROCABA	0	A	Ampla concorrência	12	12	685.74
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	SP	Sorocaba	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS SOROCABA	0	A	Ampla concorrência	20	20	721.58
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	SP	Sorocaba	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS SOROCABA	0	A	Ampla concorrência	30	30	744.46
CIÊNCIAS SOCIAIS	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	45	45	688.03
EDUCAÇÃO ESPECIAL	Licenciatura	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	20	20	616.24
EDUCAÇÃO FÍSICA	Licenciatura	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	15	15	665.87
EDUCAÇÃO FÍSICA	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	15	15	679.15
ENFERMAGEM	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	15	15	725.43
ENGENHARIA AGRONÔMICA	Bacharelado	Integral	SP	Araras	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS DE ARARAS	0	A	Ampla concorrência	25	25	692.51
ENGENHARIA AGRONÔMICA	Bacharelado	Integral	SP	Buri	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS DE BURI - LAGOA DO SINO	0	A	Ampla concorrência	25	25	678.71
ENGENHARIA AMBIENTAL	Bacharelado	Integral	SP	Buri	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS DE BURI - LAGOA DO SINO	0	A	Ampla concorrência	25	25	705.61
ENGENHARIA CIVIL	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	40	40	735.84
ENGENHARIA DE ALIMENTOS	Bacharelado	Integral	SP	Buri	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS DE BURI - LAGOA DO SINO	0	A	Ampla concorrência	25	25	703.24
ENGENHARIA DE COMPUTAÇÃO	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	15	15	799.90
ENGENHARIA DE MATERIAIS	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	40	40	741.34
ENGENHARIA DE PRODUÇÃO	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	50	50	749.96
ENGENHARIA DE PRODUÇÃO	Bacharelado	Integral	SP	Sorocaba	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS SOROCABA	0	A	Ampla concorrência	30	30	761.89
ENGENHARIA ELÉTRICA	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	30	30	762.61
ENGENHARIA FÍSICA	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	20	20	753.46
ENGENHARIA FLORESTAL	Bacharelado	Integral	SP	Sorocaba	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS SOROCABA	0	A	Ampla concorrência	20	20	692.48
ENGENHARIA MECÂNICA	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	30	30	762.60
ENGENHARIA QUÍMICA	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	40	40	746.06
ESTATÍSTICA	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	22	22	766.43
FÍSICA	Licenciatura	Noturno	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	15	15	713.27
FÍSICA	Licenciatura	Noturno	SP	Araras	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS DE ARARAS	0	A	Ampla concorrência	20	20	685.59
FÍSICA	Licenciatura	Noturno	SP	Sorocaba	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS SOROCABA	0	A	Ampla concorrência	12	12	697.61
FISIOTERAPIA	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	20	20	723.78
GEOGRAFIA	Licenciatura	Noturno	SP	Sorocaba	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS SOROCABA	0	A	Ampla concorrência	30	30	674.40
GERONTOLOGIA	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	20	20	688.56
GESTÃO E ANÁLISE AMBIENTAL	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	20	20	666.76
IMAGEM E SOM	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	22	22	733.74
LETRAS - ESPANHOL	Licenciatura	Noturno	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	10	10	702.34
LETRAS - INGLÊS	Licenciatura	Noturno	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	10	10	727.58
LINGUÍSTICA	Bacharelado	Vespertino	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	20	20	699.00
MATEMÁTICA	Licenciatura	Noturno	SP	Sorocaba	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS SOROCABA	0	A	Ampla concorrência	12	12	709.90
MATEMÁTICA	Licenciatura	Noturno	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	25	25	733.83
MEDICINA	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	20	20	778.40
PEDAGOGIA	Licenciatura	Noturno	SP	Sorocaba	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS SOROCABA	0	A	Ampla concorrência	30	30	660.11
PEDAGOGIA	Licenciatura	Noturno	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	22	22	677.10
PEDAGOGIA	Licenciatura	Matutino	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	22	22	689.45
PSICOLOGIA	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	20	20	743.94
QUÍMICA	Licenciatura	Noturno	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	15	15	714.98
QUÍMICA	Licenciatura	Noturno	SP	Araras	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS DE ARARAS	0	A	Ampla concorrência	20	20	679.58
QUÍMICA	Licenciatura	Noturno	SP	Sorocaba	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS SOROCABA	0	A	Ampla concorrência	12	12	689.91
QUÍMICA	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	30	30	726.80
TERAPIA OCUPACIONAL	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	20	20	694.20
TRADUÇÃO E INTERPRETAÇÃO EM LÍNGUA BRASILEIRA DE SINAIS - LIBRAS/LÍNGUA PORTUGUESA	Bacharelado	Integral	SP	São Carlos	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	UNIDADE SEDE	0	A	Ampla concorrência	15	15	635.11
TURISMO	Bacharelado	Integral	SP	Sorocaba	UFSCAR	UNIVERSIDADE FEDERAL DE SÃO CARLOS	CAMPUS SOROCABA	0	A	Ampla concorrência	20	20	660.51
ABI - ENGENHARIA	Área Básica de Ingresso (ABI)	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	67	67	706.58
ADMINISTRAÇÃO	Bacharelado	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	12	12	698.86
ADMINISTRAÇÃO PÚBLICA	Bacharelado	Noturno	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	15	15	679.21
AGRONOMIA	Bacharelado	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	30	30	699.38
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	12	12	728.72
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	7	7	681.65
CIÊNCIAS BIOLÓGICAS	Bacharelado	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	7	7	699.38
DIREITO	Bacharelado	Noturno	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	18	18	751.08
EDUCAÇÃO FÍSICA	Bacharelado	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	9	9	666.24
EDUCAÇÃO FÍSICA	Licenciatura	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	9	9	635.92
ENGENHARIA AGRÍCOLA	Bacharelado	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	7	7	701.88
ENGENHARIA AMBIENTAL E SANITÁRIA	Bacharelado	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	15	15	685.70
ENGENHARIA DE ALIMENTOS	Bacharelado	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	15	15	692.75
ENGENHARIA DE CONTROLE E AUTOMAÇÃO	Bacharelado	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	15	15	737.20
ENGENHARIA FLORESTAL	Bacharelado	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	15	15	677.77
FILOSOFIA	Licenciatura	Noturno	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	12	12	673.03
FÍSICA	Licenciatura	Noturno	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	9	9	656.64
LETRAS - PORTUGUÊS E INGLÊS	Licenciatura	Noturno	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	15	15	676.13
MATEMÁTICA	Licenciatura	Noturno	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	9	9	678.60
MEDICINA	Bacharelado	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	9	9	789.80
MEDICINA VETERINÁRIA	Bacharelado	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	15	15	726.51
NUTRIÇÃO	Bacharelado	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	15	15	693.88
PEDAGOGIA	Licenciatura	Noturno	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	15	15	664.91
QUÍMICA	Licenciatura	Integral	MG	Lavras	UFLA	UNIVERSIDADE FEDERAL DE LAVRAS	LAVRAS - UNIDADE SEDE	0	A	Ampla concorrência	9	9	640.94
