no_curso	no_grau	no_turno	no_campus	sg_uf_campus	no_municipio_campus	no_ies	sg_ies	co_concorrencia	tp_mod_concorrencia	no_concorrencia	qt_vagas	qt_vagas_concorrencia	nu_nota_corte
ANÁLISE E DESENVOLVIMENTO DE SISTEMAS	Tecnológico	Vespertino	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	4	4	705.88
ANÁLISE E DESENVOLVIMENTO DE SISTEMAS	Tecnológico	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	8	8	702.68
ARTES	Licenciatura	Matutino	PR	Matinhos	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS LITORAL	0	A	Ampla concorrência	3	3	696.22
ARTES VISUAIS	Licenciatura	Matutino	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS BATEL	0	A	Ampla concorrência	1	1	723.92
ARTES VISUAIS	Bacharelado	Matutino	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS BATEL	0	A	Ampla concorrência	1	1	725.98
BIOMEDICINA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	3	3	750.28
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	8	8	738.78
CIÊNCIAS	Licenciatura	Noturno	PR	Matinhos	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS LITORAL	0	A	Ampla concorrência	3	3	594.78
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JARDIM BOTÂNICO	0	A	Ampla concorrência	12	12	695.90
CIÊNCIAS ECONÔMICAS	Bacharelado	Matutino	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JARDIM BOTÂNICO	0	A	Ampla concorrência	8	8	751.68
CIÊNCIAS ECONÔMICAS	Bacharelado	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JARDIM BOTÂNICO	0	A	Ampla concorrência	9	9	728.18
COMPUTAÇÃO	Licenciatura	Noturno	PR	Palotina	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS PALOTINA	0	A	Ampla concorrência	5	5	605.18
COMPUTAÇÃO	Licenciatura	Vespertino	PR	Jandaia do Sul	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JANDAIA DO SUL	0	A	Ampla concorrência	5	5	606.60
COMUNICAÇÃO INSTITUCIONAL	Tecnológico	Matutino	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	4	4	665.04
DIREITO	Bacharelado	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	SANTOS ANDRADE	0	A	Ampla concorrência	10	10	758.22
DIREITO	Bacharelado	Matutino	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	SANTOS ANDRADE	0	A	Ampla concorrência	10	10	770.50
EDUCAÇÃO FÍSICA	Licenciatura	Noturno	PR	Matinhos	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS LITORAL	0	A	Ampla concorrência	3	3	642.02
EDUCAÇÃO FÍSICA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JARDIM BOTÂNICO	0	A	Ampla concorrência	7	7	694.10
EDUCAÇÃO FÍSICA	Licenciatura	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JARDIM BOTÂNICO	0	A	Ampla concorrência	7	7	656.12
ENGENHARIA AGRÍCOLA	Bacharelado	Matutino	PR	Jandaia do Sul	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JANDAIA DO SUL	0	A	Ampla concorrência	5	5	638.20
ENGENHARIA AMBIENTAL	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	6	6	711.06
ENGENHARIA AMBIENTAL E SANITÁRIA	Bacharelado	Vespertino	PR	Pontal do Paraná	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS PONTAL DO SUL	0	A	Ampla concorrência	4	4	658.44
ENGENHARIA CARTOGRÁFICA E DE AGRIMENSURA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	4	4	661.16
ENGENHARIA CIVIL	Bacharelado	Vespertino	PR	Pontal do Paraná	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS PONTAL DO SUL	0	A	Ampla concorrência	4	4	704.10
ENGENHARIA CIVIL	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	16	16	732.92
ENGENHARIA DE ALIMENTOS	Bacharelado	Matutino	PR	Jandaia do Sul	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JANDAIA DO SUL	0	A	Ampla concorrência	3	3	691.84
ENGENHARIA DE AQUICULTURA	Bacharelado	Integral	PR	Palotina	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS PALOTINA	0	A	Ampla concorrência	6	6	565.98
ENGENHARIA DE AQUICULTURA	Bacharelado	Matutino	PR	Pontal do Paraná	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS PONTAL DO SUL	0	A	Ampla concorrência	3	3	600.52
ENGENHARIA DE BIOPROCESSOS E BIOTECNOLOGIA	Bacharelado	Noturno	PR	Palotina	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS PALOTINA	0	A	Ampla concorrência	6	6	693.96
ENGENHARIA DE BIOPROCESSOS E BIOTECNOLOGIA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	4	4	759.82
ENGENHARIA DE ENERGIAS RENOVÁVEIS	Bacharelado	Matutino	PR	Palotina	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS PALOTINA	0	A	Ampla concorrência	6	6	666.90
ENGENHARIA DE PRODUÇÃO	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	6	6	749.40
ENGENHARIA DE PRODUÇÃO	Bacharelado	Vespertino	PR	Jandaia do Sul	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JANDAIA DO SUL	0	A	Ampla concorrência	5	5	697.92
ENGENHARIA ELÉTRICA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	10	10	739.48
ENGENHARIA ELÉTRICA	Bacharelado	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	5	5	721.34
ENGENHARIA FLORESTAL	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JARDIM BOTÂNICO	0	A	Ampla concorrência	8	8	672.44
ENGENHARIA INDUSTRIAL MADEIREIRA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JARDIM BOTÂNICO	0	A	Ampla concorrência	4	4	683.32
ENGENHARIA INDUSTRIAL MADEIREIRA	Bacharelado	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JARDIM BOTÂNICO	0	A	Ampla concorrência	4	4	663.86
ENGENHARIA MECÂNICA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	11	11	744.24
ENGENHARIA MECÂNICA	Bacharelado	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	9	9	737.38
ENGENHARIA QUÍMICA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	11	11	745.86
EXPRESSÃO GRÁFICA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	4	4	673.68
FARMÁCIA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JARDIM BOTÂNICO	0	A	Ampla concorrência	11	11	719.52
FÍSICA	Bacharelado	Matutino	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	7	7	712.72
FÍSICA	Licenciatura	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	9	9	673.92
FISIOTERAPIA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	5	5	721.18
GEOGRAFIA	Licenciatura	Noturno	PR	Matinhos	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS LITORAL	0	A	Ampla concorrência	3	3	656.64
GEOLOGIA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	3	3	690.46
GESTÃO AMBIENTAL	Bacharelado	Matutino	PR	Matinhos	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS LITORAL	0	A	Ampla concorrência	4	4	675.16
GESTÃO DA INFORMAÇÃO	Bacharelado	Matutino	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JARDIM BOTÂNICO	0	A	Ampla concorrência	6	6	688.12
GESTÃO DA QUALIDADE	Tecnológico	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	4	4	664.98
GESTÃO DE TURISMO	Tecnológico	Noturno	PR	Matinhos	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS LITORAL	0	A	Ampla concorrência	3	3	589.64
GESTÃO E EMPREENDEDORISMO	Bacharelado	Noturno	PR	Matinhos	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS LITORAL	0	A	Ampla concorrência	3	3	648.50
GESTÃO IMOBILIÁRIA	Tecnológico	Noturno	PR	Matinhos	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS LITORAL	0	A	Ampla concorrência	3	3	586.30
GESTÃO PÚBLICA	Tecnológico	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	4	4	675.84
HISTÓRIA - MEMÓRIA E IMAGEM	Bacharelado	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO - REITORIA	0	A	Ampla concorrência	4	4	704.26
INFORMÁTICA BIOMÉDICA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	3	3	723.84
JORNALISMO	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JUVEVÊ	0	A	Ampla concorrência	3	3	739.90
LUTERIA	Tecnológico	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO - REITORIA	0	A	Ampla concorrência	3	3	708.12
MATEMÁTICA INDUSTRIAL	Bacharelado	Vespertino	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	4	4	694.20
MEDICINA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO - REITORIA	0	A	Ampla concorrência	19	19	801.82
MEDICINA	Bacharelado	Integral	PR	Toledo	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS TOLEDO	0	A	Ampla concorrência	6	6	790.78
MEDICINA VETERINÁRIA	Bacharelado	Integral	PR	Palotina	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS PALOTINA	0	A	Ampla concorrência	8	8	713.50
MEDICINA VETERINÁRIA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS AGRÁRIAS	0	A	Ampla concorrência	6	6	740.58
NEGÓCIOS IMOBILIÁRIOS	Tecnológico	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	4	4	646.36
NUTRIÇÃO	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JARDIM BOTÂNICO	0	A	Ampla concorrência	6	6	731.66
OCEANOGRAFIA	Bacharelado	Integral	PR	Pontal do Paraná	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS PONTAL DO SUL	0	A	Ampla concorrência	4	4	703.76
ODONTOLOGIA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JARDIM BOTÂNICO	0	A	Ampla concorrência	9	9	742.94
PEDAGOGIA	Licenciatura	Matutino	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO - REITORIA	0	A	Ampla concorrência	7	7	674.48
PEDAGOGIA	Licenciatura	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO - REITORIA	0	A	Ampla concorrência	10	10	659.08
PRODUÇÃO CÊNICA	Tecnológico	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO - REITORIA	0	A	Ampla concorrência	4	4	677.32
PSICOLOGIA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	SANTOS ANDRADE	0	A	Ampla concorrência	8	8	743.80
PUBLICIDADE E PROPAGANDA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JUVEVÊ	0	A	Ampla concorrência	3	3	729.78
QUÍMICA	Licenciatura	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	4	4	695.64
RELAÇÕES PÚBLICAS	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JUVEVÊ	0	A	Ampla concorrência	3	3	720.00
SAÚDE COLETIVA	Bacharelado	Matutino	PR	Matinhos	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS LITORAL	0	A	Ampla concorrência	4	4	631.12
SECRETARIADO	Tecnológico	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO POLITÉCNICO	0	A	Ampla concorrência	5	5	655.90
SERVIÇO SOCIAL	Bacharelado	Noturno	PR	Matinhos	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS LITORAL	0	A	Ampla concorrência	3	3	668.70
TERAPIA OCUPACIONAL	Bacharelado	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JARDIM BOTÂNICO	0	A	Ampla concorrência	6	6	675.06
TERAPIA OCUPACIONAL	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS JARDIM BOTÂNICO	0	A	Ampla concorrência	6	6	683.32
TURISMO	Bacharelado	Noturno	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS CENTRO - REITORIA	0	A	Ampla concorrência	4	4	670.82
ZOOTECNIA	Bacharelado	Integral	PR	Curitiba	UFPR	UNIVERSIDADE FEDERAL DO PARANÁ	CAMPUS AGRÁRIAS	0	A	Ampla concorrência	6	6	674.08
ABI - ARTES CÊNICAS	Área Básica de Ingresso (ABI)	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	10	10	697.32
ABI - CIÊNCIAS BIOLÓGICAS	Área Básica de Ingresso (ABI)	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	22	22	669.02
ADMINISTRAÇÃO	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	30	30	666.53
ADMINISTRAÇÃO	Bacharelado	Matutino	RS	Palmeira das Missões	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE PALMEIRA DAS MISSÕES	0	A	Ampla concorrência	27	27	596.26
AGRONEGÓCIO	Tecnológico	Matutino	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	25	25	580.76
AGRONOMIA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	30	30	658.68
AGRONOMIA	Bacharelado	Integral	RS	Frederico Westphalen	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE FREDERICO WESTPHALEN	0	A	Ampla concorrência	30	30	621.44
ALIMENTOS	Tecnológico	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	25	25	564.74
ARQUITETURA E URBANISMO	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	15	15	707.38
ARQUITETURA E URBANISMO	Bacharelado	Noturno	RS	Cachoeira do Sul	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE CACHOEIRA DO SUL	0	A	Ampla concorrência	15	15	687.62
ARQUIVOLOGIA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	15	15	587.46
ARTES VISUAIS	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	16	16	664.07
ARTES VISUAIS	Licenciatura	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	9	9	656.64
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	20	20	735.48
CIÊNCIAS BIOLÓGICAS	Licenciatura	Matutino	RS	Palmeira das Missões	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE PALMEIRA DAS MISSÕES	0	A	Ampla concorrência	25	25	587.54
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	21	21	659.74
CIÊNCIAS ECONÔMICAS	Bacharelado	Noturno	RS	Palmeira das Missões	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE PALMEIRA DAS MISSÕES	0	A	Ampla concorrência	25	25	644.26
CIÊNCIAS ECONÔMICAS	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	20	20	697.19
CIÊNCIAS SOCIAIS	Licenciatura	Noturno	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	20	20	599.82
CIÊNCIAS SOCIAIS	Bacharelado	Noturno	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	20	20	638.68
COMUNICAÇÃO SOCIAL - PRODUÇÃO EDITORIAL	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	16	16	675.83
COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	16	16	702.46
COMUNICAÇÃO SOCIAL - RELAÇÕES PÚBLICAS	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	16	16	685.45
DANÇA	Licenciatura	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	7	7	633.74
DESENHO INDUSTRIAL	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	20	20	656.14
DIREITO	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS SEDE	0	A	Ampla concorrência	20	20	730.62
EDUCAÇÃO ESPECIAL	Licenciatura	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	25	25	589.12
EDUCAÇÃO FÍSICA	Licenciatura	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	16	16	625.16
EDUCAÇÃO FÍSICA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	16	16	662.74
ELETRÔNICA INDUSTRIAL	Tecnológico	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	16	16	570.68
ENFERMAGEM	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	12	12	689.04
ENFERMAGEM	Bacharelado	Integral	RS	Palmeira das Missões	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE PALMEIRA DAS MISSÕES	0	A	Ampla concorrência	20	20	665.24
ENGENHARIA AEROESPACIAL	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	20	20	776.62
ENGENHARIA AGRÍCOLA	Bacharelado	Integral	RS	Cachoeira do Sul	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE CACHOEIRA DO SUL	0	A	Ampla concorrência	20	20	592.33
ENGENHARIA AMBIENTAL E SANITÁRIA	Bacharelado	Matutino	RS	Frederico Westphalen	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE FREDERICO WESTPHALEN	0	A	Ampla concorrência	30	30	585.00
ENGENHARIA CIVIL	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	19	19	721.14
ENGENHARIA DE TELECOMUNICAÇÕES	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	25	25	645.35
ENGENHARIA DE TRANSPORTES E LOGÍSTICA	Bacharelado	Noturno	RS	Cachoeira do Sul	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE CACHOEIRA DO SUL	0	A	Ampla concorrência	20	20	582.33
ENGENHARIA ELÉTRICA	Bacharelado	Integral	RS	Cachoeira do Sul	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE CACHOEIRA DO SUL	0	A	Ampla concorrência	20	20	664.12
ENGENHARIA ELÉTRICA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	15	15	715.61
ENGENHARIA FLORESTAL	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	16	16	645.50
ENGENHARIA FLORESTAL	Bacharelado	Integral	RS	Frederico Westphalen	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE FREDERICO WESTPHALEN	0	A	Ampla concorrência	30	30	540.80
ENGENHARIA MECÂNICA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	12	12	722.23
ENGENHARIA MECÂNICA	Bacharelado	Integral	RS	Cachoeira do Sul	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS DE CACHOEIRA DO SUL	0	A	Ampla concorrência	20	20	648.82
ENGENHARIA QUÍMICA	Bacharelado	Integral	RS	Santa Maria	UFSM	UNIVERSIDADE FEDERAL DE SANTA MARIA	CAMPUS  - SANTA MARIA - CAMOBI	0	A	Ampla concorrência	18	18	723.71
