no_curso	no_grau	no_turno	no_campus	sg_uf_campus	no_municipio_campus	no_ies	sg_ies	co_concorrencia	tp_mod_concorrencia	no_concorrencia	qt_vagas	qt_vagas_concorrencia	nu_nota_corte
ENFERMAGEM	Bacharelado	Integral	SP	São Paulo	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS SÃO PAULO - RUA BOTUCATU	0	A	Ampla concorrência	44	44	736.54
FARMÁCIA	Bacharelado	Integral	SP	Diadema	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS DIADEMA - UNIDADE JOSÉ DE FILIPPI	0	A	Ampla concorrência	50	50	717.18
FARMÁCIA	Bacharelado	Noturno	SP	Diadema	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS DIADEMA - UNIDADE JOSÉ DE FILIPPI	0	A	Ampla concorrência	25	25	712.62
FISIOTERAPIA	Bacharelado	Integral	SP	Santos	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS BAIXADA SANTISTA - UNIDADE SILVA JARDIM	0	A	Ampla concorrência	25	25	716.64
FONOAUDIOLOGIA	Bacharelado	Integral	SP	São Paulo	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS SÃO PAULO - RUA BOTUCATU	0	A	Ampla concorrência	18	18	709.98
HISTÓRIA DA ARTE	Bacharelado	Noturno	SP	Guarulhos	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS GUARULHOS	0	A	Ampla concorrência	25	25	709.11
INFORMÁTICA EM SAÚDE	Tecnológico	Matutino	SP	São Paulo	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS SÃO PAULO - RUA BOTUCATU	0	A	Ampla concorrência	8	8	695.56
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Integral	SP	São José dos Campos	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS SÃO JOSÉ DOS CAMPOS - UNIDADE PARQUE TECNOLÓGICO	0	A	Ampla concorrência	100	100	728.39
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA	Bacharelado	Noturno	SP	São José dos Campos	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS SÃO JOSÉ DOS CAMPOS - UNIDADE PARQUE TECNOLÓGICO	0	A	Ampla concorrência	50	50	715.03
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA DO MAR - BI/LI	Bacharelado	Noturno	SP	Santos	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS BAIXADA SANTISTA - UNIDADE CARVALHO	0	A	Ampla concorrência	50	50	635.34
INTERDISCIPLINAR EM CIÊNCIA E TECNOLOGIA DO MAR - BI/LI	Bacharelado	Vespertino	SP	Santos	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS BAIXADA SANTISTA - UNIDADE CARVALHO	0	A	Ampla concorrência	50	50	642.72
NUTRIÇÃO	Bacharelado	Integral	SP	Santos	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS BAIXADA SANTISTA - UNIDADE SILVA JARDIM	0	A	Ampla concorrência	25	25	715.34
OFTÁLMICA	Tecnológico	Integral	SP	São Paulo	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS SÃO PAULO - RUA BOTUCATU	0	A	Ampla concorrência	8	8	700.07
PEDAGOGIA	Licenciatura	Noturno	SP	Guarulhos	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS GUARULHOS	0	A	Ampla concorrência	30	30	671.00
PEDAGOGIA	Licenciatura	Vespertino	SP	Guarulhos	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS GUARULHOS	0	A	Ampla concorrência	30	30	672.82
PSICOLOGIA	Bacharelado	Integral	SP	Santos	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS BAIXADA SANTISTA - UNIDADE SILVA JARDIM	0	A	Ampla concorrência	25	25	748.09
QUÍMICA	Bacharelado	Integral	SP	Diadema	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS DIADEMA - UNIDADE JOSÉ DE FILIPPI	0	A	Ampla concorrência	25	25	708.04
QUÍMICA INDUSTRIAL	Bacharelado	Noturno	SP	Diadema	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS DIADEMA - UNIDADE JOSÉ DE FILIPPI	0	A	Ampla concorrência	25	25	687.64
RADIOLOGIA	Tecnológico	Integral	SP	São Paulo	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS SÃO PAULO - RUA BOTUCATU	0	A	Ampla concorrência	8	8	727.07
RELAÇÕES INTERNACIONAIS	Bacharelado	Noturno	SP	Osasco	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS OSASCO	0	A	Ampla concorrência	20	20	733.26
RELAÇÕES INTERNACIONAIS	Bacharelado	Integral	SP	Osasco	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS OSASCO	0	A	Ampla concorrência	20	20	741.64
SERVIÇO SOCIAL	Bacharelado	Noturno	SP	Santos	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS BAIXADA SANTISTA - UNIDADE SILVA JARDIM	0	A	Ampla concorrência	25	25	676.62
SERVIÇO SOCIAL	Bacharelado	Vespertino	SP	Santos	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS BAIXADA SANTISTA - UNIDADE SILVA JARDIM	0	A	Ampla concorrência	25	25	680.96
TERAPIA OCUPACIONAL	Bacharelado	Integral	SP	Santos	UNIFESP	UNIVERSIDADE FEDERAL DE SÃO PAULO	CAMPUS BAIXADA SANTISTA - UNIDADE SILVA JARDIM	0	A	Ampla concorrência	20	20	684.32
ADMINISTRAÇÃO	Bacharelado	Noturno	PR	Pato Branco	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS PATO BRANCO	0	A	Ampla concorrência	22	22	634.87
ADMINISTRAÇÃO	Bacharelado	Matutino	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE CENTRO	0	A	Ampla concorrência	22	22	700.68
AGRONOMIA	Bacharelado	Integral	PR	Santa Helena	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS SANTA HELENA	0	A	Ampla concorrência	22	22	616.70
AGRONOMIA	Bacharelado	Integral	PR	Dois Vizinhos	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS DOIS VIZINHOS	0	A	Ampla concorrência	22	22	619.34
AGRONOMIA	Bacharelado	Integral	PR	Pato Branco	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS PATO BRANCO	0	A	Ampla concorrência	22	22	638.06
ALIMENTOS	Tecnológico	Noturno	PR	Londrina	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS LONDRINA	0	A	Ampla concorrência	20	20	611.26
ALIMENTOS	Tecnológico	Noturno	PR	Campo Mourão	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  CAMPO MOURÃO	0	A	Ampla concorrência	11	11	570.00
ALIMENTOS	Tecnológico	Noturno	PR	Medianeira	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS MEDIANEIRA	0	A	Ampla concorrência	15	15	551.80
ANÁLISE E DESENVOLVIMENTO DE SISTEMAS	Tecnológico	Noturno	PR	Ponta Grossa	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  PONTA GROSSA	0	A	Ampla concorrência	15	15	663.71
ANÁLISE E DESENVOLVIMENTO DE SISTEMAS	Tecnológico	Noturno	PR	Pato Branco	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS PATO BRANCO	0	A	Ampla concorrência	13	13	645.51
ANÁLISE E DESENVOLVIMENTO DE SISTEMAS	Tecnológico	Noturno	PR	Cornélio Procópio	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CORNÉLIO PROCÓPIO	0	A	Ampla concorrência	15	15	650.06
ARQUITETURA E URBANISMO	Bacharelado	Integral	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE ECOVILLE	0	A	Ampla concorrência	22	22	731.64
AUTOMAÇÃO INDUSTRIAL	Tecnológico	Noturno	PR	Ponta Grossa	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  PONTA GROSSA	0	A	Ampla concorrência	15	15	642.54
AUTOMAÇÃO INDUSTRIAL	Tecnológico	Noturno	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE CENTRO	0	A	Ampla concorrência	11	11	690.48
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	PR	Santa Helena	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS SANTA HELENA	0	A	Ampla concorrência	22	22	659.20
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Integral	PR	Ponta Grossa	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  PONTA GROSSA	0	A	Ampla concorrência	22	22	704.28
CIÊNCIA DA COMPUTAÇÃO	Bacharelado	Vespertino	PR	Medianeira	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS MEDIANEIRA	0	A	Ampla concorrência	22	22	670.27
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	PR	Dois Vizinhos	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS DOIS VIZINHOS	0	A	Ampla concorrência	22	22	592.86
CIÊNCIAS BIOLÓGICAS	Licenciatura	Integral	PR	Ponta Grossa	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  PONTA GROSSA	0	A	Ampla concorrência	22	22	647.14
CIÊNCIAS BIOLÓGICAS	Licenciatura	Noturno	PR	Santa Helena	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS SANTA HELENA	0	A	Ampla concorrência	22	22	589.98
CIÊNCIAS CONTÁBEIS	Bacharelado	Noturno	PR	Pato Branco	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS PATO BRANCO	0	A	Ampla concorrência	22	22	628.80
CIÊNCIAS DA COMPUTAÇÃO	Bacharelado	Integral	PR	Campo Mourão	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  CAMPO MOURÃO	0	A	Ampla concorrência	22	22	670.27
COMUNICAÇÃO ORGANIZACIONAL	Bacharelado	Noturno	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE CENTRO	0	A	Ampla concorrência	22	22	663.24
DESIGN	Bacharelado	Integral	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE CENTRO	0	A	Ampla concorrência	22	22	706.68
DESIGN DE MODA	Tecnológico	Noturno	PR	Apucarana	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS APUCARANA	0	A	Ampla concorrência	15	15	652.26
DESIGN GRÁFICO	Tecnológico	Noturno	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE CENTRO	0	A	Ampla concorrência	11	11	689.64
DESIGN GRÁFICO	Tecnológico	Matutino	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE CENTRO	0	A	Ampla concorrência	11	11	695.80
EDUCAÇÃO FÍSICA	Bacharelado	Integral	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CAMPUS CURITIBA - SEDE NEOVILLE	0	A	Ampla concorrência	22	22	657.69
ENGENHARIA AMBIENTAL	Bacharelado	Integral	PR	Londrina	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS LONDRINA	0	A	Ampla concorrência	22	22	676.64
ENGENHARIA AMBIENTAL	Bacharelado	Integral	PR	Campo Mourão	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  CAMPO MOURÃO	0	A	Ampla concorrência	22	22	644.30
ENGENHARIA AMBIENTAL	Bacharelado	Integral	PR	Francisco Beltrão	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS FRANCISCO BELTRÃO	0	A	Ampla concorrência	22	22	624.96
ENGENHARIA AMBIENTAL	Bacharelado	Integral	PR	Medianeira	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS MEDIANEIRA	0	A	Ampla concorrência	22	22	625.53
ENGENHARIA AMBIENTAL E SANITÁRIA	Bacharelado	Integral	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE ECOVILLE	0	A	Ampla concorrência	22	22	695.29
ENGENHARIA CIVIL	Bacharelado	Integral	PR	Pato Branco	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS PATO BRANCO	0	A	Ampla concorrência	22	22	685.53
ENGENHARIA CIVIL	Bacharelado	Integral	PR	Campo Mourão	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  CAMPO MOURÃO	0	A	Ampla concorrência	22	22	679.32
ENGENHARIA CIVIL	Bacharelado	Integral	PR	Guarapuava	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CAMPUS GUARAPUAVA	0	A	Ampla concorrência	22	22	689.47
ENGENHARIA CIVIL	Bacharelado	Integral	PR	Apucarana	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS APUCARANA	0	A	Ampla concorrência	22	22	689.87
ENGENHARIA CIVIL	Bacharelado	Integral	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE ECOVILLE	0	A	Ampla concorrência	22	22	745.94
ENGENHARIA CIVIL	Bacharelado	Integral	PR	Toledo	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS TOLEDO	0	A	Ampla concorrência	22	22	692.51
ENGENHARIA DA COMPUTAÇÃO	Bacharelado	Integral	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE CENTRO	0	A	Ampla concorrência	22	22	779.37
ENGENHARIA DA COMPUTAÇÃO	Bacharelado	Integral	PR	Pato Branco	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS PATO BRANCO	0	A	Ampla concorrência	22	22	713.91
ENGENHARIA DE ALIMENTOS	Bacharelado	Integral	PR	Francisco Beltrão	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS FRANCISCO BELTRÃO	0	A	Ampla concorrência	22	22	625.03
ENGENHARIA DE ALIMENTOS	Bacharelado	Integral	PR	Medianeira	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS MEDIANEIRA	0	A	Ampla concorrência	22	22	602.60
ENGENHARIA DE ALIMENTOS	Bacharelado	Integral	PR	Campo Mourão	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  CAMPO MOURÃO	0	A	Ampla concorrência	11	11	660.86
ENGENHARIA DE BIOPROCESSOS E BIOTECNOLOGIA	Bacharelado	Integral	PR	Dois Vizinhos	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS DOIS VIZINHOS	0	A	Ampla concorrência	22	22	655.45
ENGENHARIA DE BIOPROCESSOS E BIOTECNOLOGIA	Bacharelado	Integral	PR	Ponta Grossa	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  PONTA GROSSA	0	A	Ampla concorrência	22	22	687.69
ENGENHARIA DE BIOPROCESSOS E BIOTECNOLOGIA	Bacharelado	Integral	PR	Toledo	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS TOLEDO	0	A	Ampla concorrência	22	22	683.69
ENGENHARIA DE COMPUTAÇÃO	Bacharelado	Integral	PR	Cornélio Procópio	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CORNÉLIO PROCÓPIO	0	A	Ampla concorrência	22	22	697.38
ENGENHARIA DE COMPUTAÇÃO	Bacharelado	Integral	PR	Apucarana	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS APUCARANA	0	A	Ampla concorrência	22	22	685.28
ENGENHARIA DE COMPUTAÇÃO	Bacharelado	Integral	PR	Toledo	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS TOLEDO	0	A	Ampla concorrência	22	22	695.98
ENGENHARIA DE CONTROLE E AUTOMAÇÃO	Bacharelado	Integral	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE CENTRO	0	A	Ampla concorrência	22	22	732.56
ENGENHARIA DE CONTROLE E AUTOMAÇÃO	Bacharelado	Integral	PR	Cornélio Procópio	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CORNÉLIO PROCÓPIO	0	A	Ampla concorrência	22	22	701.33
ENGENHARIA DE MATERIAIS	Bacharelado	Integral	PR	Londrina	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS LONDRINA	0	A	Ampla concorrência	22	22	684.06
ENGENHARIA DE PRODUÇÃO	Bacharelado	Noturno	PR	Londrina	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS LONDRINA	0	A	Ampla concorrência	22	22	722.93
ENGENHARIA DE PRODUÇÃO	Bacharelado	Integral	PR	Medianeira	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS MEDIANEIRA	0	A	Ampla concorrência	22	22	668.73
ENGENHARIA DE PRODUÇÃO	Bacharelado	Integral	PR	Ponta Grossa	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  PONTA GROSSA	0	A	Ampla concorrência	22	22	704.89
ENGENHARIA DE SOFTWARE	Bacharelado	Noturno	PR	Dois Vizinhos	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS DOIS VIZINHOS	0	A	Ampla concorrência	22	22	666.26
ENGENHARIA DE SOFTWARE	Bacharelado	Noturno	PR	Cornélio Procópio	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CORNÉLIO PROCÓPIO	0	A	Ampla concorrência	22	22	682.08
ENGENHARIA ELÉTRICA	Bacharelado	Integral	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE CENTRO	0	A	Ampla concorrência	22	22	749.71
ENGENHARIA ELÉTRICA	Bacharelado	Integral	PR	Pato Branco	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS PATO BRANCO	0	A	Ampla concorrência	22	22	668.49
ENGENHARIA ELÉTRICA	Bacharelado	Vespertino	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE CENTRO	0	A	Ampla concorrência	22	22	726.41
ENGENHARIA ELÉTRICA	Bacharelado	Integral	PR	Medianeira	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS MEDIANEIRA	0	A	Ampla concorrência	22	22	671.11
ENGENHARIA ELÉTRICA	Bacharelado	Integral	PR	Cornélio Procópio	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CORNÉLIO PROCÓPIO	0	A	Ampla concorrência	22	22	689.30
ENGENHARIA ELÉTRICA	Bacharelado	Integral	PR	Apucarana	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS APUCARANA	0	A	Ampla concorrência	22	22	674.97
ENGENHARIA ELÉTRICA	Bacharelado	Integral	PR	Ponta Grossa	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  PONTA GROSSA	0	A	Ampla concorrência	22	22	702.34
ENGENHARIA ELETRÔNICA	Bacharelado	Integral	PR	Campo Mourão	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  CAMPO MOURÃO	0	A	Ampla concorrência	22	22	658.32
ENGENHARIA ELETRÔNICA	Bacharelado	Integral	PR	Cornélio Procópio	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CORNÉLIO PROCÓPIO	0	A	Ampla concorrência	22	22	666.37
ENGENHARIA ELETRÔNICA	Bacharelado	Integral	PR	Toledo	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS TOLEDO	0	A	Ampla concorrência	22	22	667.70
ENGENHARIA ELETRÔNICA	Bacharelado	Integral	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE CENTRO	0	A	Ampla concorrência	22	22	729.32
ENGENHARIA FLORESTAL	Bacharelado	Integral	PR	Dois Vizinhos	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS DOIS VIZINHOS	0	A	Ampla concorrência	22	22	583.48
ENGENHARIA MECÂNICA	Bacharelado	Vespertino	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE ECOVILLE	0	A	Ampla concorrência	22	22	745.94
ENGENHARIA MECÂNICA	Bacharelado	Integral	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE ECOVILLE	0	A	Ampla concorrência	22	22	761.93
ENGENHARIA MECÂNICA	Bacharelado	Integral	PR	Ponta Grossa	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  PONTA GROSSA	0	A	Ampla concorrência	22	22	719.77
ENGENHARIA MECÂNICA	Bacharelado	Integral	PR	Cornélio Procópio	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CORNÉLIO PROCÓPIO	0	A	Ampla concorrência	22	22	712.41
ENGENHARIA MECÂNICA	Bacharelado	Integral	PR	Londrina	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS LONDRINA	0	A	Ampla concorrência	22	22	740.40
ENGENHARIA MECÂNICA	Bacharelado	Integral	PR	Guarapuava	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CAMPUS GUARAPUAVA	0	A	Ampla concorrência	22	22	693.69
ENGENHARIA MECÂNICA	Bacharelado	Integral	PR	Pato Branco	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS PATO BRANCO	0	A	Ampla concorrência	22	22	693.38
ENGENHARIA MECATRÔNICA	Bacharelado	Integral	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE CENTRO	0	A	Ampla concorrência	22	22	764.36
ENGENHARIA QUÍMICA	Bacharelado	Integral	PR	Londrina	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS LONDRINA	0	A	Ampla concorrência	22	22	720.91
ENGENHARIA QUÍMICA	Bacharelado	Integral	PR	Francisco Beltrão	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS FRANCISCO BELTRÃO	0	A	Ampla concorrência	22	22	682.48
ENGENHARIA QUÍMICA	Bacharelado	Integral	PR	Ponta Grossa	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  PONTA GROSSA	0	A	Ampla concorrência	22	22	704.11
ENGENHARIA QUÍMICA	Bacharelado	Integral	PR	Campo Mourão	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  CAMPO MOURÃO	0	A	Ampla concorrência	11	11	690.00
ENGENHARIA QUÍMICA	Bacharelado	Integral	PR	Apucarana	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS APUCARANA	0	A	Ampla concorrência	22	22	701.52
ENGENHARIA TÊXTIL	Bacharelado	Integral	PR	Apucarana	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS APUCARANA	0	A	Ampla concorrência	22	22	619.54
FABRICAÇÃO MECÂNICA	Tecnológico	Noturno	PR	Ponta Grossa	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS  PONTA GROSSA	0	A	Ampla concorrência	15	15	621.71
FÍSICA	Licenciatura	Vespertino	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE CENTRO	0	A	Ampla concorrência	22	22	666.91
GESTÃO AMBIENTAL	Tecnológico	Noturno	PR	Medianeira	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS MEDIANEIRA	0	A	Ampla concorrência	22	22	558.94
INFORMÁTICA	Licenciatura	Noturno	PR	Francisco Beltrão	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS FRANCISCO BELTRÃO	0	A	Ampla concorrência	22	22	568.58
LETRAS	Licenciatura	Noturno	PR	Pato Branco	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS PATO BRANCO	0	A	Ampla concorrência	22	22	618.92
LETRAS - INGLÊS	Licenciatura	Vespertino	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE CENTRO	0	A	Ampla concorrência	22	22	661.90
LETRAS - PORTUGUÊS	Licenciatura	Noturno	PR	Curitiba	UTFPR	UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ	CÂMPUS CURITIBA - SEDE CENTRO	0	A	Ampla concorrência	22	22	665.30
